Team ID,Team,Week,Player,Position,Points
9,Trevor Howard,9,Chase Claypool,WR,7.3
9,Trevor Howard,9,Tyler Boyd,WR,2.1
9,Trevor Howard,9,Bears D/ST,DEF,13.0
9,Trevor Howard,9,Nick Folk,K,5.0
9,Trevor Howard,9,,Total Points,75.44
8,Old(er) Kitchen,9,Nick Chubb,RB,30.300000000000004
8,Old(er) Kitchen,9,Amari Cooper,WR,5.7
8,Old(er) Kitchen,9,Cooper Kupp,WR,20.5
8,Old(er) Kitchen,9,Myles Gaskin,RB,15.700000000000001
8,Old(er) Kitchen,9,Michael Gallup,WR,0.0
8,Old(er) Kitchen,9,Deebo Samuel,WR,11.3
8,Old(er) Kitchen,9,Dallas Goedert,TE,7.3
8,Old(er) Kitchen,9,Bills D/ST,DEF,9.0
8,Old(er) Kitchen,9,Jason Sanders,K,6.0
8,Old(er) Kitchen,9,Carson Wentz,QB,24.18
8,Old(er) Kitchen,9,,Total Points,129.98
2,Show Me Your TDs,10,Christian McCaffrey,RB,26.1
2,Show Me Your TDs,10,Stefon Diggs,WR,30.2
2,Show Me Your TDs,10,D'Andre Swift,RB,16.5
2,Show Me Your TDs,10,Aaron Rodgers,QB,10.48
2,Show Me Your TDs,10,Dawson Knox,TE,2.7
2,Show Me Your TDs,10,D'Ernest Johnson,RB,22.7
2,Show Me Your TDs,10,Tyler Bass,K,9.0
2,Show Me Your TDs,10,Packers D/ST,DEF,14.0
2,Show Me Your TDs,10,Russell Gage,WR,0.0
2,Show Me Your TDs,10,,Total Points,131.68
7,Green Bowl Packers,10,Travis Kelce,TE,19.9
7,Green Bowl Packers,10,James Robinson,RB,18.4
7,Green Bowl Packers,10,Adam Thielen,WR,11.5
7,Green Bowl Packers,10,Damien Harris,RB,0.0
7,Green Bowl Packers,10,Justin Herbert,QB,12.0
7,Green Bowl Packers,10,Mike Williams,WR,7.300000000000001
7,Green Bowl Packers,10,Matt Gay,K,4.0
7,Green Bowl Packers,10,Rams D/ST,DEF,1.0
7,Green Bowl Packers,10,Hunter Renfrow,WR,17.6
7,Green Bowl Packers,10,,Total Points,91.7
1,The Good Lookin Kitchen,10,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,10,Austin Ekeler,RB,14.9
1,The Good Lookin Kitchen,10,Darren Waller,TE,6.4
1,The Good Lookin Kitchen,10,CeeDee Lamb,WR,28.6
1,The Good Lookin Kitchen,10,Darrell Henderson Jr.,RB,8.1
1,The Good Lookin Kitchen,10,Kirk Cousins,QB,17.46
1,The Good Lookin Kitchen,10,DeVante Parker,WR,0.0
1,The Good Lookin Kitchen,10,Emmanuel Sanders,WR,7.1000000000000005
1,The Good Lookin Kitchen,10,Colts D/ST,DEF,14.0
1,The Good Lookin Kitchen,10,Jerry Jeudy,WR,11.100000000000001
1,The Good Lookin Kitchen,10,Mason Crosby,K,4.0
1,The Good Lookin Kitchen,10,,Total Points,111.66
5,Thou Shenault Win ,10,Najee Harris,RB,17.3
5,Thou Shenault Win ,10,Chris Godwin,WR,12.7
5,Thou Shenault Win ,10,Kyle Pitts,TE,10.0
5,Thou Shenault Win ,10,Lamar Jackson,QB,15.42
5,Thou Shenault Win ,10,Leonard Fournette,RB,17.2
5,Thou Shenault Win ,10,Cordarrelle Patterson,RB,4.9
5,Thou Shenault Win ,10,Cardinals D/ST,DEF,3.0
5,Thou Shenault Win ,10,Matt Prater,K,5.0
5,Thou Shenault Win ,10,Christian Kirk,WR,12.8
5,Thou Shenault Win ,10,,Total Points,98.32
10,Dillon Durden,10,Dalvin Cook,RB,20.799999999999997
10,Dillon Durden,10,Ezekiel Elliott,RB,20.76
10,Dillon Durden,10,A.J. Brown,WR,3.3000000000000003
10,Dillon Durden,10,Terry McLaurin,WR,11.9
10,Dillon Durden,10,Diontae Johnson,WR,13.3
10,Dillon Durden,10,Josh Allen,QB,20.94
10,Dillon Durden,10,Mike Gesicki,TE,0.0
10,Dillon Durden,10,Patriots D/ST,DEF,12.0
10,Dillon Durden,10,Graham Gano,K,0.0
10,Dillon Durden,10,,Total Points,103.0
9,Trevor Howard,10,DK Metcalf,WR,5.6
9,Trevor Howard,10,Patrick Mahomes,QB,36.24
9,Trevor Howard,10,Mark Andrews,TE,18.3
9,Trevor Howard,10,Laviska Shenault Jr.,WR,5.1
9,Trevor Howard,10,J.D. McKissic,RB,7.9
9,Trevor Howard,10,Marvin Jones Jr.,WR,5.5
9,Trevor Howard,10,Melvin Gordon III,RB,9.3
9,Trevor Howard,10,Nick Folk,K,9.0
9,Trevor Howard,10,Titans D/ST,DEF,5.0
9,Trevor Howard,10,,Total Points,101.94
4,Alex Moran,10,Davante Adams,WR,14.8
4,Alex Moran,10,Clyde Edwards-Helaire,RB,0.0
4,Alex Moran,10,George Kittle,TE,16.0
4,Alex Moran,10,Kareem Hunt,RB,0.0
4,Alex Moran,10,Michael Pittman Jr.,WR,12.100000000000001
4,Alex Moran,10,Steelers D/ST,DEF,5.0
4,Alex Moran,10,Matthew Stafford,QB,9.82
4,Alex Moran,10,Justin Tucker,K,4.0
4,Alex Moran,10,Elijah Mitchell,RB,9.1
4,Alex Moran,10,Cole Beasley,WR,3.5
4,Alex Moran,10,Devin Singletary,RB,11.9
4,Alex Moran,10,,Total Points,86.22
3,Ted Spradley,10,Jonathan Taylor,RB,24.6
3,Ted Spradley,10,Justin Jefferson,WR,22.9
3,Ted Spradley,10,DJ Moore,WR,6.4
3,Ted Spradley,10,Josh Jacobs,RB,8.6
3,Ted Spradley,10,T.J. Hockenson,TE,0.0
3,Ted Spradley,10,DeVonta Smith,WR,22.6
3,Ted Spradley,10,Harrison Butker,K,11.0
3,Ted Spradley,10,Buccaneers D/ST,DEF,6.0
3,Ted Spradley,10,Dak Prescott,QB,26.34
3,Ted Spradley,10,,Total Points,128.44
6,Michael Canter,10,Tyreek Hill,WR,27.5
6,Michael Canter,10,Aaron Jones,RB,12.600000000000001
6,Michael Canter,10,Keenan Allen,WR,17.8
6,Michael Canter,10,Jonnu Smith,TE,0.0
6,Michael Canter,10,Ryan Tannehill,QB,18.619999999999997
6,Michael Canter,10,Broncos D/ST,DEF,3.0
6,Michael Canter,10,Brandon McManus,K,6.0
6,Michael Canter,10,Marquez Callaway,WR,11.7
6,Michael Canter,10,Tony Pollard,RB,15.8
6,Michael Canter,10,,Total Points,113.02
8,Old(er) Kitchen,10,Mike Evans,WR,14.2
8,Old(er) Kitchen,10,Cooper Kupp,WR,23.200000000000003
8,Old(er) Kitchen,10,Myles Gaskin,RB,5.5
8,Old(er) Kitchen,10,Javonte Williams,RB,6.9
8,Old(er) Kitchen,10,Michael Gallup,WR,7.2
8,Old(er) Kitchen,10,Deebo Samuel,WR,30.300000000000004
8,Old(er) Kitchen,10,Tom Brady,QB,13.0
8,Old(er) Kitchen,10,Dallas Goedert,TE,4.800000000000001
8,Old(er) Kitchen,10,Bills D/ST,DEF,11.0
8,Old(er) Kitchen,10,Jason Sanders,K,10.0
8,Old(er) Kitchen,10,,Total Points,118.9
1,The Good Lookin Kitchen,11,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,11,Austin Ekeler,RB,41.5
1,The Good Lookin Kitchen,11,Darren Waller,TE,18.6
1,The Good Lookin Kitchen,11,CeeDee Lamb,WR,4.4
1,The Good Lookin Kitchen,11,Tyler Lockett,WR,15.5
1,The Good Lookin Kitchen,11,Kirk Cousins,QB,25.240000000000002
1,The Good Lookin Kitchen,11,DeVante Parker,WR,0.0
1,The Good Lookin Kitchen,11,Emmanuel Sanders,WR,5.6
1,The Good Lookin Kitchen,11,Mason Crosby,K,8.0
1,The Good Lookin Kitchen,11,D'Onta Foreman,RB,5.0
1,The Good Lookin Kitchen,11,Ravens D/ST,DEF,7.0
1,The Good Lookin Kitchen,11,,Total Points,130.84
9,Trevor Howard,11,DK Metcalf,WR,7.1
9,Trevor Howard,11,Patrick Mahomes,QB,7.5
9,Trevor Howard,11,Mark Andrews,TE,15.3
9,Trevor Howard,11,Chase Claypool,WR,14.4
9,Trevor Howard,11,J.D. McKissic,RB,6.000000000000001
9,Trevor Howard,11,Marvin Jones Jr.,WR,9.2
9,Trevor Howard,11,Nick Folk,K,16.0
9,Trevor Howard,11,Titans D/ST,DEF,3.0
9,Trevor Howard,11,Alex Collins,RB,3.6
9,Trevor Howard,11,,Total Points,82.1
2,Show Me Your TDs,11,Christian McCaffrey,RB,24.9
2,Show Me Your TDs,11,Stefon Diggs,WR,18.3
2,Show Me Your TDs,11,David Montgomery,RB,7.700000000000001
2,Show Me Your TDs,11,D'Andre Swift,RB,22.6
2,Show Me Your TDs,11,Aaron Rodgers,QB,33.5
2,Show Me Your TDs,11,Ja'Marr Chase,WR,13.0
2,Show Me Your TDs,11,Dawson Knox,TE,14.0
2,Show Me Your TDs,11,Tyler Bass,K,-1.0
2,Show Me Your TDs,11,Browns D/ST,DEF,9.0
2,Show Me Your TDs,11,,Total Points,142.0
4,Alex Moran,11,Davante Adams,WR,30.5
4,Alex Moran,11,Clyde Edwards-Helaire,RB,15.600000000000001
4,Alex Moran,11,George Kittle,TE,13.4
4,Alex Moran,11,Kareem Hunt,RB,0.0
4,Alex Moran,11,Tee Higgins,WR,3.5
4,Alex Moran,11,Michael Pittman Jr.,WR,4.300000000000001
4,Alex Moran,11,Steelers D/ST,DEF,-3.0
4,Alex Moran,11,Greg Joseph,K,10.0
4,Alex Moran,11,Jeff Wilson Jr.,RB,6.8
4,Alex Moran,11,Tua Tagovailoa,QB,17.52
4,Alex Moran,11,,Total Points,98.62
8,Old(er) Kitchen,11,Nick Chubb,RB,22.4
8,Old(er) Kitchen,11,Mike Evans,WR,20.3
8,Old(er) Kitchen,11,Myles Gaskin,RB,18.599999999999998
8,Old(er) Kitchen,11,Michael Gallup,WR,9.4
8,Old(er) Kitchen,11,Deebo Samuel,WR,16.4
8,Old(er) Kitchen,11,Jaylen Waddle,WR,20.6
8,Old(er) Kitchen,11,Tom Brady,QB,19.28
8,Old(er) Kitchen,11,Dallas Goedert,TE,11.2
8,Old(er) Kitchen,11,Bills D/ST,DEF,-4.0
8,Old(er) Kitchen,11,Jason Sanders,K,5.0
8,Old(er) Kitchen,11,,Total Points,129.78
7,Green Bowl Packers,11,Travis Kelce,TE,18.8
7,Green Bowl Packers,11,Joe Mixon,RB,24.3
7,Green Bowl Packers,11,James Robinson,RB,11.8
7,Green Bowl Packers,11,Adam Thielen,WR,22.200000000000003
7,Green Bowl Packers,11,Damien Harris,RB,7.500000000000001
7,Green Bowl Packers,11,Justin Herbert,QB,34.28
7,Green Bowl Packers,11,Mike Williams,WR,20.700000000000003
7,Green Bowl Packers,11,Dolphins D/ST,DEF,4.0
7,Green Bowl Packers,11,Randy Bullock,K,1.0
7,Green Bowl Packers,11,,Total Points,144.58
5,Thou Shenault Win ,11,Najee Harris,RB,16.9
5,Thou Shenault Win ,11,Chris Godwin,WR,19.2
5,Thou Shenault Win ,11,Kyle Pitts,TE,5.9
5,Thou Shenault Win ,11,Lamar Jackson,QB,0.0
5,Thou Shenault Win ,11,Leonard Fournette,RB,13.4
5,Thou Shenault Win ,11,Cordarrelle Patterson,RB,0.0
5,Thou Shenault Win ,11,Cardinals D/ST,DEF,9.0
5,Thou Shenault Win ,11,Matt Prater,K,5.0
5,Thou Shenault Win ,11,Christian Kirk,WR,4.5
5,Thou Shenault Win ,11,,Total Points,73.9
3,Ted Spradley,11,Jonathan Taylor,RB,53.4
3,Ted Spradley,11,Justin Jefferson,WR,37.2
3,Ted Spradley,11,DJ Moore,WR,16.0
3,Ted Spradley,11,T.J. Hockenson,TE,11.100000000000001
3,Ted Spradley,11,DeVonta Smith,WR,10.100000000000001
3,Ted Spradley,11,Harrison Butker,K,8.0
3,Ted Spradley,11,James Conner,RB,20.9
3,Ted Spradley,11,Buccaneers D/ST,DEF,13.0
3,Ted Spradley,11,Dak Prescott,QB,2.6400000000000006
3,Ted Spradley,11,,Total Points,172.34
6,Michael Canter,11,Tyreek Hill,WR,20.0
6,Michael Canter,11,Aaron Jones,RB,0.0
6,Michael Canter,11,Keenan Allen,WR,20.200000000000003
6,Michael Canter,11,Jonnu Smith,TE,2.7
6,Michael Canter,11,Ryan Tannehill,QB,9.219999999999999
6,Michael Canter,11,Broncos D/ST,DEF,0.0
6,Michael Canter,11,Brandon McManus,K,0.0
6,Michael Canter,11,Marquez Callaway,WR,9.6
6,Michael Canter,11,Tony Pollard,RB,9.0
6,Michael Canter,11,,Total Points,70.72
10,Dillon Durden,11,Dalvin Cook,RB,22.5
10,Dillon Durden,11,Ezekiel Elliott,RB,12.799999999999999
10,Dillon Durden,11,A.J. Brown,WR,9.8
10,Dillon Durden,11,Terry McLaurin,WR,21.3
10,Dillon Durden,11,Diontae Johnson,WR,23.1
10,Dillon Durden,11,Josh Allen,QB,16.16
10,Dillon Durden,11,Mike Gesicki,TE,10.0
10,Dillon Durden,11,Patriots D/ST,DEF,26.0
10,Dillon Durden,11,Graham Gano,K,4.0
10,Dillon Durden,11,,Total Points,145.66
4,Alex Moran,12,Davante Adams,WR,18.4
4,Alex Moran,12,George Kittle,TE,2.3
4,Alex Moran,12,Chris Carson,RB,0.0
4,Alex Moran,12,Kareem Hunt,RB,2.0
4,Alex Moran,12,Tee Higgins,WR,23.4
4,Alex Moran,12,Michael Pittman Jr.,WR,9.3
4,Alex Moran,12,Steelers D/ST,DEF,0.0
4,Alex Moran,12,Matthew Stafford,QB,21.98
4,Alex Moran,12,Elijah Mitchell,RB,27.8
4,Alex Moran,12,Greg Joseph,K,2.0
4,Alex Moran,12,Devonta Freeman,RB,7.0
4,Alex Moran,12,,Total Points,112.18
8,Old(er) Kitchen,12,Nick Chubb,RB,5.9
8,Old(er) Kitchen,12,Mike Evans,WR,4.6
8,Old(er) Kitchen,12,Cooper Kupp,WR,18.6
8,Old(er) Kitchen,12,Myles Gaskin,RB,19.2
8,Old(er) Kitchen,12,Michael Gallup,WR,15.600000000000001
8,Old(er) Kitchen,12,Deebo Samuel,WR,20.8
8,Old(er) Kitchen,12,Tom Brady,QB,11.240000000000002
8,Old(er) Kitchen,12,Dallas Goedert,TE,1.0
8,Old(er) Kitchen,12,Bills D/ST,DEF,11.0
8,Old(er) Kitchen,12,Jason Sanders,K,10.0
8,Old(er) Kitchen,12,,Total Points,102.34
3,Ted Spradley,12,Jonathan Taylor,RB,19.7
3,Ted Spradley,12,Justin Jefferson,WR,13.260000000000002
3,Ted Spradley,12,DJ Moore,WR,14.3
3,Ted Spradley,12,Josh Jacobs,RB,19.200000000000003
3,Ted Spradley,12,T.J. Hockenson,TE,12.5
3,Ted Spradley,12,DeVonta Smith,WR,4.2
3,Ted Spradley,12,Buccaneers D/ST,DEF,11.0
3,Ted Spradley,12,Dak Prescott,QB,25.3
3,Ted Spradley,12,Robbie Gould,K,10.0
3,Ted Spradley,12,,Total Points,129.46
1,The Good Lookin Kitchen,12,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,12,Austin Ekeler,RB,21.9
1,The Good Lookin Kitchen,12,Darren Waller,TE,5.300000000000001
1,The Good Lookin Kitchen,12,Tyler Lockett,WR,12.600000000000001
1,The Good Lookin Kitchen,12,Darrell Henderson Jr.,RB,17.3
1,The Good Lookin Kitchen,12,Kirk Cousins,QB,15.52
1,The Good Lookin Kitchen,12,DeVante Parker,WR,0.0
1,The Good Lookin Kitchen,12,Emmanuel Sanders,WR,5.800000000000001
1,The Good Lookin Kitchen,12,Jerry Jeudy,WR,4.5
1,The Good Lookin Kitchen,12,Mason Crosby,K,12.0
1,The Good Lookin Kitchen,12,Jaguars D/ST,DEF,3.0
1,The Good Lookin Kitchen,12,,Total Points,97.92
9,Trevor Howard,12,DK Metcalf,WR,2.3
9,Trevor Howard,12,Mark Andrews,TE,16.5
9,Trevor Howard,12,Chase Claypool,WR,11.200000000000001
9,Trevor Howard,12,Joe Burrow,QB,16.400000000000002
9,Trevor Howard,12,Marvin Jones Jr.,WR,8.3
9,Trevor Howard,12,Melvin Gordon III,RB,9.8
9,Trevor Howard,12,Nick Folk,K,20.0
9,Trevor Howard,12,Titans D/ST,DEF,-2.0
9,Trevor Howard,12,Dontrell Hilliard,RB,18.3
9,Trevor Howard,12,,Total Points,100.8
6,Michael Canter,12,Tyreek Hill,WR,0.0
6,Michael Canter,12,Aaron Jones,RB,2.3000000000000003
6,Michael Canter,12,Keenan Allen,WR,15.5
6,Michael Canter,12,Jonnu Smith,TE,8.8
6,Michael Canter,12,Ryan Tannehill,QB,8.120000000000001
6,Michael Canter,12,Broncos D/ST,DEF,15.0
6,Michael Canter,12,Brandon McManus,K,4.0
6,Michael Canter,12,Marquez Callaway,WR,4.4
6,Michael Canter,12,Tony Pollard,RB,16.8
6,Michael Canter,12,,Total Points,74.92
5,Thou Shenault Win ,12,Saquon Barkley,RB,9.3
5,Thou Shenault Win ,12,Najee Harris,RB,6.700000000000001
5,Thou Shenault Win ,12,Chris Godwin,WR,4.7
5,Thou Shenault Win ,12,Lamar Jackson,QB,9.400000000000002
5,Thou Shenault Win ,12,Leonard Fournette,RB,44.1
5,Thou Shenault Win ,12,Rob Gronkowski,TE,19.3
5,Thou Shenault Win ,12,Elijah Moore,WR,9.3
5,Thou Shenault Win ,12,Justin Tucker,K,13.0
5,Thou Shenault Win ,12,Texans D/ST,DEF,8.0
5,Thou Shenault Win ,12,,Total Points,123.8
2,Show Me Your TDs,12,Christian McCaffrey,RB,3.5
2,Show Me Your TDs,12,Stefon Diggs,WR,20.4
2,Show Me Your TDs,12,David Montgomery,RB,10.4
2,Show Me Your TDs,12,D'Andre Swift,RB,3.9
2,Show Me Your TDs,12,Ja'Marr Chase,WR,6.9
2,Show Me Your TDs,12,Jalen Hurts,QB,6.86
2,Show Me Your TDs,12,Dawson Knox,TE,18.2
2,Show Me Your TDs,12,Tyler Bass,K,7.0
2,Show Me Your TDs,12,Panthers D/ST,DEF,3.0
2,Show Me Your TDs,12,,Total Points,80.16
7,Green Bowl Packers,12,Joe Mixon,RB,32.3
7,Green Bowl Packers,12,James Robinson,RB,12.5
7,Green Bowl Packers,12,Adam Thielen,WR,23.2
7,Green Bowl Packers,12,Justin Herbert,QB,19.72
7,Green Bowl Packers,12,Mike Williams,WR,7.9
7,Green Bowl Packers,12,Hunter Renfrow,WR,21.6
7,Green Bowl Packers,12,Michael Carter,RB,0.0
7,Green Bowl Packers,12,Randy Bullock,K,0.0
7,Green Bowl Packers,12,Bears D/ST,DEF,6.0
7,Green Bowl Packers,12,Dalton Schultz,TE,15.600000000000001
7,Green Bowl Packers,12,,Total Points,138.82
10,Dillon Durden,12,Dalvin Cook,RB,14.3
10,Dillon Durden,12,Ezekiel Elliott,RB,16.9
10,Dillon Durden,12,Terry McLaurin,WR,9.100000000000001
10,Dillon Durden,12,Diontae Johnson,WR,18.5
10,Dillon Durden,12,Josh Allen,QB,26.700000000000003
10,Dillon Durden,12,Kenny Golladay,WR,8.0
10,Dillon Durden,12,Mike Gesicki,TE,4.7
10,Dillon Durden,12,Patriots D/ST,DEF,12.0
10,Dillon Durden,12,Graham Gano,K,6.0
10,Dillon Durden,12,,Total Points,116.2
3,Ted Spradley,13,Jonathan Taylor,RB,24.3
3,Ted Spradley,13,Justin Jefferson,WR,35.599999999999994
3,Ted Spradley,13,Josh Jacobs,RB,24.0
3,Ted Spradley,13,T.J. Hockenson,TE,14.9
3,Ted Spradley,13,DeVonta Smith,WR,3.5
3,Ted Spradley,13,Harrison Butker,K,13.0
3,Ted Spradley,13,James Conner,RB,19.1
3,Ted Spradley,13,Buccaneers D/ST,DEF,9.0
3,Ted Spradley,13,Dak Prescott,QB,11.219999999999999
3,Ted Spradley,13,,Total Points,154.62
6,Michael Canter,13,Tyreek Hill,WR,4.2
6,Michael Canter,13,Keenan Allen,WR,22.4
6,Michael Canter,13,Jonnu Smith,TE,2.1
6,Michael Canter,13,Broncos D/ST,DEF,6.0
6,Michael Canter,13,Brandon McManus,K,4.0
6,Michael Canter,13,Marquez Callaway,WR,2.3
6,Michael Canter,13,Tony Pollard,RB,15.400000000000002
6,Michael Canter,13,Mac Jones,QB,0.45999999999999996
6,Michael Canter,13,Rhamondre Stevenson,RB,7.800000000000001
6,Michael Canter,13,,Total Points,64.66
4,Alex Moran,13,George Kittle,TE,39.6
4,Alex Moran,13,Chris Carson,RB,0.0
4,Alex Moran,13,Kareem Hunt,RB,0.0
4,Alex Moran,13,Tee Higgins,WR,28.8
4,Alex Moran,13,Michael Pittman Jr.,WR,17.0
4,Alex Moran,13,Steelers D/ST,DEF,9.0
4,Alex Moran,13,Matthew Stafford,QB,24.0
4,Alex Moran,13,Elijah Mitchell,RB,17.400000000000002
4,Alex Moran,13,Greg Joseph,K,10.0
4,Alex Moran,13,Van Jefferson,WR,16.1
4,Alex Moran,13,Devonta Freeman,RB,20.7
4,Alex Moran,13,,Total Points,182.6
5,Thou Shenault Win ,13,Najee Harris,RB,15.700000000000001
5,Thou Shenault Win ,13,Chris Godwin,WR,30.200000000000003
5,Thou Shenault Win ,13,Lamar Jackson,QB,17.62
5,Thou Shenault Win ,13,Leonard Fournette,RB,22.2
5,Thou Shenault Win ,13,Rob Gronkowski,TE,21.8
5,Thou Shenault Win ,13,Cordarrelle Patterson,RB,12.600000000000001
5,Thou Shenault Win ,13,Cardinals D/ST,DEF,11.0
5,Thou Shenault Win ,13,Elijah Moore,WR,20.6
5,Thou Shenault Win ,13,Justin Tucker,K,7.0
5,Thou Shenault Win ,13,,Total Points,158.72
10,Dillon Durden,13,Dalvin Cook,RB,0.0
10,Dillon Durden,13,Ezekiel Elliott,RB,6.7
10,Dillon Durden,13,Terry McLaurin,WR,5.2
10,Dillon Durden,13,Diontae Johnson,WR,30.5
10,Dillon Durden,13,Josh Allen,QB,11.7
10,Dillon Durden,13,Kenny Golladay,WR,6.7
10,Dillon Durden,13,Mike Gesicki,TE,11.600000000000001
10,Dillon Durden,13,Patriots D/ST,DEF,9.0
10,Dillon Durden,13,Graham Gano,K,10.0
10,Dillon Durden,13,,Total Points,91.4
8,Old(er) Kitchen,13,Antonio Gibson,RB,22.1
8,Old(er) Kitchen,13,Mike Evans,WR,16.9
8,Old(er) Kitchen,13,Amari Cooper,WR,6.1000000000000005
8,Old(er) Kitchen,13,Cooper Kupp,WR,26.9
8,Old(er) Kitchen,13,Myles Gaskin,RB,6.9
8,Old(er) Kitchen,13,Michael Gallup,WR,14.6
8,Old(er) Kitchen,13,Tom Brady,QB,28.62
8,Old(er) Kitchen,13,Dallas Goedert,TE,28.5
8,Old(er) Kitchen,13,Bills D/ST,DEF,5.0
8,Old(er) Kitchen,13,Jason Sanders,K,9.0
8,Old(er) Kitchen,13,,Total Points,150.02
1,The Good Lookin Kitchen,13,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,13,Austin Ekeler,RB,17.4
1,The Good Lookin Kitchen,13,CeeDee Lamb,WR,19.200000000000003
1,The Good Lookin Kitchen,13,Tyler Lockett,WR,19.8
1,The Good Lookin Kitchen,13,DeVante Parker,WR,11.2
1,The Good Lookin Kitchen,13,Jerry Jeudy,WR,11.7
1,The Good Lookin Kitchen,13,Pat Freiermuth,TE,7.6
1,The Good Lookin Kitchen,13,Sony Michel,RB,21.900000000000002
1,The Good Lookin Kitchen,13,Taysom Hill,QB,20.660000000000004
1,The Good Lookin Kitchen,13,Colts D/ST,DEF,16.0
1,The Good Lookin Kitchen,13,Matt Gay,K,15.0
1,The Good Lookin Kitchen,13,,Total Points,149.26
2,Show Me Your TDs,13,Stefon Diggs,WR,9.100000000000001
2,Show Me Your TDs,13,David Montgomery,RB,28.1
2,Show Me Your TDs,13,Ja'Marr Chase,WR,10.2
2,Show Me Your TDs,13,Brandin Cooks,WR,8.4
2,Show Me Your TDs,13,Alexander Mattison,RB,21.4
2,Show Me Your TDs,13,Dawson Knox,TE,3.4000000000000004
2,Show Me Your TDs,13,Tyler Bass,K,3.0
2,Show Me Your TDs,13,Eagles D/ST,DEF,6.0
2,Show Me Your TDs,13,Derek Carr,QB,12.360000000000001
2,Show Me Your TDs,13,,Total Points,101.96
7,Green Bowl Packers,13,Travis Kelce,TE,5.7
7,Green Bowl Packers,13,Joe Mixon,RB,9.4
7,Green Bowl Packers,13,James Robinson,RB,2.5000000000000004
7,Green Bowl Packers,13,Adam Thielen,WR,1.0
7,Green Bowl Packers,13,Justin Herbert,QB,25.28
7,Green Bowl Packers,13,Rams D/ST,DEF,12.0
7,Green Bowl Packers,13,Kadarius Toney,WR,0.0
7,Green Bowl Packers,13,Michael Carter,RB,0.0
7,Green Bowl Packers,13,Darnell Mooney,WR,7.7
7,Green Bowl Packers,13,Brandon Aiyuk,WR,8.5
7,Green Bowl Packers,13,Daniel Carlson,K,11.0
7,Green Bowl Packers,13,,Total Points,83.08
9,Trevor Howard,13,DK Metcalf,WR,11.0
9,Trevor Howard,13,Patrick Mahomes,QB,12.56
9,Trevor Howard,13,Mark Andrews,TE,9.0
9,Trevor Howard,13,Chase Claypool,WR,7.4
9,Trevor Howard,13,Marvin Jones Jr.,WR,3.1
9,Trevor Howard,13,Rex Burkhead,RB,5.5
9,Trevor Howard,13,Mike Boone,RB,6.4
9,Trevor Howard,13,Chris Boswell,K,9.0
9,Trevor Howard,13,Dolphins D/ST,DEF,10.0
9,Trevor Howard,13,,Total Points,73.96
10,Dillon Durden,14,Dalvin Cook,RB,35.2
10,Dillon Durden,14,Ezekiel Elliott,RB,9.0
10,Dillon Durden,14,Terry McLaurin,WR,0.0
10,Dillon Durden,14,Diontae Johnson,WR,15.3
10,Dillon Durden,14,Josh Allen,QB,35.22
10,Dillon Durden,14,Kenny Golladay,WR,3.5
10,Dillon Durden,14,Mike Gesicki,TE,0.0
10,Dillon Durden,14,Patriots D/ST,DEF,0.0
10,Dillon Durden,14,Graham Gano,K,1.0
10,Dillon Durden,14,,Total Points,99.22
2,Show Me Your TDs,14,Stefon Diggs,WR,14.4
2,Show Me Your TDs,14,David Montgomery,RB,14.1
2,Show Me Your TDs,14,Ja'Marr Chase,WR,25.3
2,Show Me Your TDs,14,Brandin Cooks,WR,18.1
2,Show Me Your TDs,14,Alexander Mattison,RB,2.7
2,Show Me Your TDs,14,Dawson Knox,TE,19.0
2,Show Me Your TDs,14,Tyler Bass,K,9.0
2,Show Me Your TDs,14,Derek Carr,QB,10.52
2,Show Me Your TDs,14,Packers D/ST,DEF,13.0
2,Show Me Your TDs,14,,Total Points,126.12
7,Green Bowl Packers,14,Travis Kelce,TE,5.7
7,Green Bowl Packers,14,Joe Mixon,RB,8.8
7,Green Bowl Packers,14,James Robinson,RB,0.4
7,Green Bowl Packers,14,Justin Herbert,QB,24.9
7,Green Bowl Packers,14,Mike Williams,WR,12.100000000000001
7,Green Bowl Packers,14,Hunter Renfrow,WR,28.700000000000003
7,Green Bowl Packers,14,Kadarius Toney,WR,0.0
7,Green Bowl Packers,14,Michael Carter,RB,0.0
7,Green Bowl Packers,14,Odell Beckham Jr.,WR,19.7
7,Green Bowl Packers,14,Daniel Carlson,K,3.0
7,Green Bowl Packers,14,Chargers D/ST,DEF,6.0
7,Green Bowl Packers,14,,Total Points,109.3
1,The Good Lookin Kitchen,14,Derrick Henry,RB,0.0
1,The Good Lookin Kitchen,14,Austin Ekeler,RB,16.4
1,The Good Lookin Kitchen,14,Darren Waller,TE,0.0
1,The Good Lookin Kitchen,14,CeeDee Lamb,WR,14.600000000000001
1,The Good Lookin Kitchen,14,Tyler Lockett,WR,27.200000000000003
1,The Good Lookin Kitchen,14,D'Onta Foreman,RB,14.2
1,The Good Lookin Kitchen,14,Sony Michel,RB,7.9
1,The Good Lookin Kitchen,14,Taysom Hill,QB,26.3
1,The Good Lookin Kitchen,14,Matt Gay,K,14.0
